timetag,open,high,low,close,volumn,amount
20200210,2860.50,2891.85,2851.05,2890.49,294929777.0,341520384000.00
20200211,2894.54,2913.82,2882.24,2901.67,269168333.0,302956838912.00
20200212,2895.56,2926.90,2892.42,2926.90,248733430.0,297534423040.00
20200213,2927.14,2935.41,2901.24,2906.07,274804838.0,334526316544.00
20200214,2899.87,2926.94,2899.57,2917.01,250650624.0,308080377856.00
20200217,2924.99,2983.64,2924.99,2983.62,313197998.0,367014346752.00
20200218,2981.41,2990.60,2960.78,2984.97,311665910.0,374998564864.00
20200219,2979.52,2998.27,2971.82,2975.40,315141161.0,381331144704.00
20200220,2981.88,3031.37,2968.45,3030.15,345732874.0,413761372160.00
20200221,3022.25,3058.90,3020.14,3039.67,364557271.0,445062086656.00
20200224,3027.89,3042.18,3007.36,3031.23,370430034.0,451601367040.00
20200225,2982.07,3016.95,2943.72,3013.05,441622774.0,513128628224.00
20200226,2978.42,3028.78,2974.94,2987.93,469049549.0,495341436928.00
20200227,2992.49,3009.46,2980.48,2991.33,350523638.0,395955634176.00
20200228,2924.64,2948.13,2878.54,2880.30,401216922.0,432657760256.00
20200302,2899.31,2982.51,2899.31,2970.93,367333376.0,397244203008.00
20200303,3006.89,3026.84,2976.62,2992.90,410108027.0,447053692928.00
20200304,2981.81,3012.00,2974.36,3011.67,353338286.0,389893914624.00
20200305,3036.15,3074.26,3022.93,3071.68,445425787.0,482770485248.00
20200306,3039.94,3052.44,3029.46,3034.51,362061537.0,377388531712.00
20200309,2987.18,2989.20,2940.71,2943.29,414560748.0,438143844352.00
20200310,2918.93,3000.30,2904.80,2996.76,393296650.0,425017180160.00
20200311,3001.76,3010.03,2968.52,2968.52,352470958.0,378766622720.00
20200312,2936.02,2944.47,2906.28,2923.49,307778458.0,328209203200.00
20200313,2804.23,2910.88,2799.98,2887.43,366450442.0,393019654144.00
20200316,2897.30,2898.03,2784.66,2789.25,351878676.0,375626989568.00
20200317,2796.28,2826.91,2715.22,2779.64,306149683.0,323012820992.00
20200318,2792.32,2815.87,2728.76,2728.76,291159859.0,318611390464.00
20200319,2719.41,2736.82,2646.80,2702.13,302302740.0,330518003712.00
20200320,2727.02,2751.90,2702.49,2745.62,252019507.0,281583353856.00
20200323,2677.59,2703.33,2656.50,2660.17,249820242.0,268423249920.00
20200324,2703.02,2723.41,2667.13,2722.44,257021932.0,278999302144.00
20200325,2775.30,2788.64,2757.80,2781.59,273144463.0,293191188480.00
20200326,2761.90,2788.50,2753.43,2764.91,234084024.0,248279777280.00
20200327,2792.98,2805.55,2771.76,2772.20,240764068.0,253630726144.00
20200330,2739.72,2759.10,2723.05,2747.21,239706604.0,250687143936.00
20200331,2767.31,2771.17,2743.11,2750.30,218598666.0,224271056896.00
20200401,2743.54,2773.36,2731.08,2734.52,217253417.0,225624653824.00
20200402,2720.23,2780.64,2719.90,2780.64,217864602.0,233111568384.00
20200403,2773.58,2780.59,2754.07,2763.99,200837407.0,214062219264.00
20200407,2806.97,2823.28,2801.84,2820.76,270198190.0,286627790848.00
20200408,2805.92,2823.21,2800.30,2815.37,243515310.0,253159669760.00
20200409,2825.84,2832.39,2820.43,2825.90,238184837.0,247392993280.00
20200410,2827.19,2833.01,2789.98,2796.63,233454776.0,246376300544.00
20200413,2784.60,2792.89,2774.08,2783.05,177124557.0,184120279040.00
20200414,2794.80,2827.30,2789.43,2827.28,202696561.0,223605702656.00
20200415,2826.66,2829.75,2808.70,2811.17,205621146.0,231631634432.00
20200416,2798.43,2823.34,2796.84,2819.93,203003781.0,222432608256.00
20200417,2835.56,2854.96,2830.02,2838.49,245736755.0,280025235456.00
20200420,2840.41,2852.99,2833.26,2852.55,211847086.0,233759309824.00
20200421,2842.24,2842.24,2808.02,2827.01,233235866.0,248688590848.00
20200422,2814.07,2843.98,2808.48,2843.98,217319997.0,232796782592.00
20200423,2850.51,2853.64,2835.90,2838.50,248779039.0,262662045696.00
20200424,2834.94,2834.94,2802.50,2808.53,235185070.0,244122288128.00
20200427,2812.24,2832.67,2802.96,2815.49,210130985.0,225293713408.00
20200428,2819.99,2821.74,2758.25,2810.02,253872742.0,270534754304.00
20200429,2801.38,2831.76,2800.74,2822.44,202061804.0,222720229376.00
20200430,2832.38,2865.59,2832.38,2860.08,242455286.0,277440921600.00
20200506,2831.63,2879.26,2830.65,2878.14,249826611.0,303890038784.00
20200507,2876.47,2882.02,2864.58,2871.52,226736947.0,268607488000.00
20200508,2882.71,2903.80,2879.20,2895.34,226822083.0,276562706432.00
20200511,2901.57,2914.28,2884.38,2894.80,225120420.0,271930638336.00
20200512,2894.62,2897.90,2871.23,2891.56,197082993.0,238476214272.00
20200513,2882.95,2900.26,2875.53,2898.05,185061315.0,223866912768.00
20200514,2887.06,2887.06,2869.18,2870.34,197776200.0,237336969216.00
20200515,2880.71,2884.22,2863.37,2868.46,188983583.0,246878191616.00
20200518,2872.52,2889.98,2862.27,2875.42,226022892.0,289089585152.00
20200519,2897.69,2900.22,2887.58,2898.58,197222400.0,256277807104.00
20200520,2896.47,2896.47,2876.18,2883.74,210519982.0,269176553472.00
20200521,2890.72,2891.52,2864.21,2867.92,203532042.0,250569932800.00
20200522,2863.05,2863.05,2808.02,2813.76,209063711.0,245229600768.00
20200525,2816.24,2821.50,2802.47,2817.97,172885565.0,202115350528.00
20200526,2827.90,2848.34,2825.90,2846.55,174562365.0,207427829760.00
20200527,2847.32,2849.00,2831.93,2836.80,198149345.0,227934388224.00
20200528,2838.21,2861.92,2820.15,2846.22,207546020.0,239234252800.00
20200529,2835.58,2855.38,2829.63,2852.35,206792806.0,233798991872.00
20200601,2871.96,2917.15,2871.96,2915.43,260196045.0,307416203264.00
20200602,2916.32,2926.36,2909.13,2921.40,256108052.0,294402752512.00
20200603,2930.39,2942.76,2922.66,2923.37,255663985.0,300447825920.00
20200604,2931.84,2932.97,2910.75,2919.25,226605875.0,254345986048.00
20200605,2923.19,2930.80,2909.12,2930.80,217360671.0,253141139456.00
20200608,2941.98,2950.07,2934.21,2937.77,231124357.0,274611814400.00
20200609,2939.53,2957.12,2932.94,2956.11,209048576.0,251414691840.00
20200610,2951.28,2951.33,2934.84,2943.75,207925965.0,243968491520.00
20200611,2939.79,2952.65,2912.19,2920.90,233722941.0,289023262720.00
20200612,2876.80,2930.26,2872.62,2919.74,236008632.0,274321719296.00
20200615,2908.28,2922.54,2890.03,2890.03,243205038.0,293361549312.00
20200616,2912.82,2931.78,2909.13,2931.75,223313060.0,270948564992.00
20200617,2932.67,2936.62,2919.03,2935.87,234654392.0,278007119872.00
20200618,2929.88,2942.90,2920.11,2939.32,258691379.0,289367719936.00
20200619,2938.79,2973.32,2935.82,2967.63,264313958.0,319089115136.00
20200622,2966.90,2983.44,2959.03,2965.27,267883827.0,346028736512.00
20200623,2960.89,2972.40,2949.85,2970.62,225212211.0,305378754560.00
20200624,2972.98,2982.94,2971.22,2979.55,213200732.0,297008791552.00
20200629,2973.08,2977.91,2951.77,2961.52,220622725.0,293886001152.00
20200630,2965.11,2990.82,2965.11,2984.67,214957220.0,297312321536.00
20200701,2991.18,3026.19,2984.98,3025.98,273313137.0,369883807744.00
20200702,3023.72,3092.44,3021.67,3090.57,391127982.0,478216486912.00
20200703,3103.99,3152.81,3103.99,3152.81,458793861.0,535489347584.00
20200706,3187.84,3337.27,3187.84,3332.88,643878912.0,724153663488.00
20200707,3380.95,3407.08,3336.24,3345.34,657840169.0,793638404096.00
20200708,3337.55,3421.53,3327.71,3403.44,587081687.0,696807653376.00
20200709,3403.48,3456.97,3393.64,3450.59,620001812.0,751406809088.00
20200710,3418.93,3433.11,3372.51,3383.32,556120023.0,703197544448.00
20200713,3379.39,3458.79,3369.04,3443.29,558006886.0,717397032960.00
20200714,3435.02,3451.22,3366.08,3414.62,543211479.0,707327033344.00
20200715,3422.08,3432.45,3345.75,3361.30,492030525.0,674727395328.00
20200716,3356.36,3373.53,3209.73,3210.10,490613105.0,679468335104.00
20200717,3214.40,3252.78,3181.27,3214.13,359652393.0,486536118272.00
20200720,3243.91,3314.15,3220.68,3314.15,418555290.0,544045662208.00
20200721,3330.55,3336.68,3300.57,3320.89,359252009.0,488862187520.00
20200722,3315.18,3381.98,3311.79,3333.16,393335316.0,540577038336.00
20200723,3306.15,3336.30,3257.83,3325.11,407042499.0,546887073792.00
20200724,3310.64,3319.13,3184.96,3196.77,427054039.0,584311832576.00
20200727,3210.39,3221.99,3174.66,3205.23,299319030.0,402231918592.00
20200728,3226.13,3245.30,3208.49,3227.96,289377853.0,389873696768.00
20200729,3221.99,3294.55,3209.99,3294.55,324924068.0,453094408192.00
20200730,3299.57,3312.45,3282.16,3286.82,340704113.0,476973989888.00
20200731,3280.80,3333.79,3261.61,3310.01,353758986.0,495778037760.00
20200803,3332.18,3368.10,3327.68,3367.97,407460864.0,572430745600.00
20200804,3376.44,3391.07,3352.50,3371.69,442328556.0,604942172160.00
20200805,3363.33,3383.64,3333.88,3377.57,385823007.0,526515044352.00
20200806,3380.76,3392.70,3334.33,3386.46,415302492.0,570488258560.00
20200807,3370.59,3374.13,3307.71,3354.03,403929620.0,561435639808.00
20200810,3341.53,3399.93,3335.04,3379.25,381379625.0,527083929600.00
20200811,3379.49,3409.06,3336.09,3340.29,400452690.0,514020769792.00
20200812,3327.49,3335.73,3263.26,3319.27,378328965.0,480731234304.00
20200813,3328.18,3338.15,3309.46,3320.73,324291277.0,387162275840.00
20200814,3315.67,3362.03,3302.74,3360.10,305998377.0,367467429888.00
20200817,3373.90,3450.90,3369.37,3438.80,434598257.0,537425084416.00
20200818,3441.93,3456.72,3432.64,3451.09,380729262.0,493052166144.00
20200819,3444.57,3454.46,3406.16,3408.13,405722194.0,498262147072.00
20200820,3385.96,3394.56,3352.78,3363.90,335600988.0,401815535616.00
20200821,3380.23,3393.92,3358.00,3380.68,287488348.0,361281748992.00
20200824,3391.11,3396.57,3368.03,3385.64,266227835.0,345683394560.00
20200825,3392.88,3408.87,3364.16,3373.58,277113426.0,355997777920.00
20200826,3371.81,3382.60,3320.14,3329.74,294451036.0,381928898560.00
20200827,3333.49,3351.83,3312.99,3350.11,237099356.0,317153378304.00
20200828,3346.29,3405.88,3339.65,3403.81,271325553.0,379367030784.00
20200831,3416.55,3442.74,3395.47,3395.68,323473900.0,436930117632.00
20200901,3389.74,3410.61,3381.71,3410.61,246999245.0,326850969600.00
20200902,3420.47,3421.40,3377.21,3404.80,261546312.0,345638993920.00
20200903,3404.03,3425.63,3374.26,3384.98,255346278.0,350706565120.00
20200904,3336.41,3360.11,3328.55,3355.37,221636547.0,308179664896.00
20200907,3349.92,3368.24,3285.63,3292.59,260616561.0,357726453760.00
20200908,3301.22,3324.39,3276.44,3316.42,271066276.0,320229900288.00
20200909,3281.00,3289.61,3238.56,3254.63,351509750.0,341054521344.00
20200910,3282.23,3285.47,3227.64,3234.82,312472801.0,309676736512.00
20200911,3225.78,3262.50,3220.54,3260.35,221698826.0,254844993536.00
20200914,3275.92,3283.53,3261.15,3278.81,213924147.0,269219921920.00
20200915,3277.13,3297.69,3263.75,3295.68,197684408.0,251763867648.00
20200916,3293.17,3302.46,3271.07,3283.92,200443372.0,242270896128.00
20200917,3277.32,3290.41,3248.50,3270.43,202931978.0,279311056896.00
20200918,3270.91,3338.32,3268.53,3338.09,256260792.0,337025892352.00
20200921,3348.90,3350.59,3313.07,3316.93,216503091.0,287691309056.00
20200922,3290.67,3320.23,3265.70,3274.30,214015058.0,269113294848.00
20200923,3278.84,3289.76,3264.89,3279.71,169178071.0,240742432768.00
20200924,3262.88,3265.34,3221.24,3223.18,206736015.0,258259927040.00
20200925,3234.37,3239.47,3208.03,3219.42,164822415.0,220674473984.00
20200928,3224.98,3238.18,3210.89,3217.53,155982787.0,209672388608.00
20200929,3231.86,3242.79,3219.79,3224.36,151349873.0,207307816960.00
20200930,3232.71,3244.91,3202.34,3218.05,153504461.0,205762854912.00
20201009,3262.61,3280.51,3260.19,3272.08,188325642.0,264171044864.00
20201012,3287.33,3359.15,3286.11,3358.47,259622400.0,355700113408.00
20201013,3353.12,3361.83,3334.50,3359.75,204926095.0,288505823232.00
20201014,3353.63,3353.63,3332.96,3340.78,198659379.0,281159991296.00
20201015,3342.92,3354.58,3330.00,3332.18,191031276.0,263848673280.00
20201016,3334.46,3348.95,3319.11,3336.36,194295419.0,253448028160.00
20201019,3351.10,3371.09,3307.84,3312.67,212303544.0,283882782720.00
20201020,3307.15,3328.10,3293.77,3328.10,165084764.0,227823370240.00
20201021,3332.15,3332.15,3304.17,3325.03,177632113.0,246848143360.00
20201022,3315.82,3320.88,3281.37,3312.50,165949983.0,236428247040.00
20201023,3308.16,3326.05,3276.62,3278.00,174208983.0,249912885248.00
20201026,3258.70,3264.45,3226.60,3251.12,167731794.0,235462475776.00
20201027,3240.74,3258.34,3235.54,3254.32,149115566.0,217487425536.00
20201028,3256.22,3275.87,3238.38,3269.24,173181972.0,256213450752.00
20201029,3235.76,3289.77,3231.12,3272.73,184703590.0,278605660160.00
20201030,3278.63,3279.86,3219.42,3224.53,230188810.0,328917254144.00
20201102,3228.72,3242.80,3209.91,3225.12,226779136.0,325321883648.00
20201103,3239.81,3278.38,3237.85,3271.07,215297864.0,303730163712.00
20201104,3273.43,3286.62,3254.11,3277.44,188514120.0,270723842048.00
20201105,3305.58,3320.41,3291.60,3320.13,226801459.0,316292694016.00
20201106,3326.46,3326.46,3292.15,3312.16,234864128.0,325485068288.00
20201109,3329.43,3380.82,3329.43,3373.73,310219776.0,429948928000.00
20201110,3387.62,3387.62,3346.17,3360.15,278701117.0,390008406016.00
20201111,3354.03,3365.84,3339.04,3342.20,271204659.0,355802054656.00
20201112,3344.46,3350.28,3329.49,3338.68,216501309.0,286927421440.00
20201113,3327.23,3327.23,3291.64,3310.11,227898368.0,301527957504.00
20201116,3325.62,3346.97,3313.65,3346.97,279593759.0,333750599680.00
20201117,3347.15,3347.70,3323.95,3339.89,283632476.0,353623375872.00
20201118,3337.33,3358.89,3333.99,3347.30,287531254.0,358745374720.00
20201119,3339.09,3367.33,3330.45,3363.09,253262991.0,319520178176.00
20201120,3359.60,3380.15,3356.31,3377.73,261271224.0,312659804160.00
20201123,3384.10,3431.65,3377.99,3414.49,373872067.0,431504359424.00
20201124,3407.41,3413.93,3396.24,3402.82,300994150.0,359505788928.00
20201125,3417.51,3423.49,3362.33,3362.33,322110198.0,383477776384.00
20201126,3360.06,3371.45,3344.28,3369.73,255886828.0,317308633088.00
20201127,3373.84,3408.31,3364.49,3408.31,280649892.0,326069551104.00
20201130,3418.16,3456.74,3391.76,3391.76,384989962.0,454500581376.00
20201201,3388.99,3457.64,3386.91,3451.94,316188979.0,385250754560.00
20201202,3453.52,3465.73,3435.87,3449.38,312811110.0,383340838912.00
20201203,3448.54,3452.16,3428.80,3442.14,298459935.0,352422297600.00
20201204,3436.73,3448.40,3417.05,3444.58,256276705.0,329393209344.00
20201207,3446.65,3449.58,3414.31,3416.60,254522511.0,336836788224.00
20201208,3417.69,3428.66,3403.03,3410.18,226907320.0,304635019264.00
20201209,3416.08,3422.54,3371.92,3371.96,260747428.0,339317817344.00
20201210,3365.73,3384.89,3357.75,3373.28,247308308.0,321616347136.00
20201211,3381.01,3383.18,3325.17,3347.19,298617160.0,379848818688.00
20201214,3349.53,3371.13,3338.63,3369.12,239807918.0,316229124096.00
20201215,3366.58,3373.56,3348.42,3367.23,225667400.0,315289731072.00
20201216,3371.26,3378.66,3359.17,3366.98,220813967.0,308823392256.00
20201217,3367.28,3406.16,3354.01,3404.87,275463639.0,364740476928.00
20201218,3400.49,3413.81,3382.75,3394.90,280992645.0,354027372544.00
20201221,3394.39,3423.61,3381.12,3420.57,283759800.0,383898943488.00
20201222,3410.97,3415.75,3353.86,3356.78,323037655.0,432199565312.00
20201223,3362.47,3394.21,3360.20,3382.32,299523523.0,413254778880.00
20201224,3382.19,3394.07,3354.02,3363.11,275044454.0,363321131008.00
20201225,3351.79,3397.01,3348.34,3396.56,294546903.0,359094452224.00
20201228,3396.36,3412.52,3383.65,3397.29,316181545.0,398159970304.00
20201229,3399.29,3407.09,3376.09,3379.04,311769190.0,382102568960.00
20201230,3375.01,3414.45,3374.42,3414.45,291023544.0,377542344704.00
20201231,3419.73,3474.92,3419.73,3473.07,335673917.0,450482307072.00
20210104,3474.68,3511.66,3457.21,3502.96,380790784.0,523367710720.00
20210105,3492.19,3528.68,3484.72,3528.68,407995924.0,568019451904.00
20210106,3530.91,3556.80,3513.13,3550.88,370230927.0,521799532544.00
20210107,3552.91,3576.20,3526.62,3576.20,405348229.0,545709621248.00
20210108,3577.69,3588.06,3544.89,3570.11,345557893.0,502170812416.00
20210111,3571.32,3597.70,3516.99,3531.50,362479165.0,526895939584.00
20210112,3518.01,3608.34,3517.47,3608.34,323406152.0,485771182080.00
20210113,3613.28,3622.35,3575.59,3598.65,388127785.0,554853466112.00
20210114,3584.93,3599.06,3559.60,3565.91,347666801.0,511325110272.00
20210115,3566.28,3589.27,3533.79,3566.38,324612751.0,480343785472.00
20210118,3554.80,3608.77,3544.26,3596.22,301652562.0,451740696576.00
20210119,3596.36,3603.15,3553.02,3566.38,323439534.0,467402588160.00
20210120,3564.12,3589.96,3556.44,3583.09,272271667.0,397144752128.00
20210121,3590.93,3636.24,3585.80,3621.26,327466988.0,469855240192.00
20210122,3616.54,3616.54,3585.03,3606.75,324463084.0,485452185600.00
20210125,3605.36,3637.10,3591.02,3624.24,327341076.0,527257337856.00
20210126,3610.97,3610.97,3564.74,3569.43,278139884.0,436326662144.00
20210127,3567.55,3578.80,3546.49,3573.34,264107151.0,396270403584.00
20210128,3534.67,3549.54,3496.88,3505.18,270862459.0,391574388736.00
20210129,3521.72,3531.60,3446.55,3483.07,293662659.0,416528629760.00
20210201,3477.17,3506.39,3469.88,3505.28,277567898.0,371473055744.00
20210202,3510.81,3535.50,3495.57,3533.68,264540631.0,384127860736.00
20210203,3531.15,3544.01,3508.51,3517.31,297351721.0,413731487744.00
20210204,3503.78,3524.72,3465.77,3501.86,298834862.0,418742566912.00
20210205,3509.49,3536.54,3492.96,3496.33,290146181.0,397391921152.00
20210208,3504.56,3542.21,3492.13,3532.45,249799619.0,359187316736.00
20210209,3539.77,3604.01,3528.68,3603.49,253821768.0,371567984640.00
20210210,3612.61,3662.77,3612.51,3655.09,257940828.0,392643379200.00
20210218,3721.09,3731.69,3663.66,3675.36,340309074.0,483546562560.00
20210219,3661.78,3699.65,3634.01,3696.17,361059820.0,484990189568.00
20210222,3707.19,3717.27,3642.45,3642.45,488821473.0,599323115520.00
20210223,3617.70,3672.15,3617.70,3636.36,398873190.0,479631802368.00
20210224,3638.94,3645.65,3531.59,3564.08,362158940.0,484430413824.00
20210225,3595.54,3608.56,3568.47,3585.05,366232289.0,444735029248.00
20210226,3514.57,3550.41,3500.70,3509.08,333280072.0,424485912576.00
20210301,3531.48,3552.57,3511.99,3551.40,315487519.0,402477056000.00
20210302,3566.85,3566.85,3485.36,3508.59,339830477.0,427680464896.00
20210303,3500.16,3577.62,3498.72,3576.90,347656847.0,415490342912.00
20210304,3546.64,3552.20,3487.38,3503.49,393616138.0,462233731072.00
20210305,3463.31,3523.57,3456.67,3501.99,356409221.0,408849907712.00
20210308,3524.98,3542.30,3421.22,3421.41,387047956.0,453859213312.00
20210309,3415.34,3429.15,3328.31,3359.29,407652557.0,456196194304.00
20210310,3389.84,3397.03,3354.82,3357.74,299749171.0,339571703808.00
20210311,3369.90,3436.83,3369.90,3436.83,322112041.0,369805361152.00
20210312,3447.20,3454.51,3417.24,3453.08,358027018.0,381964288000.00
20210315,3441.88,3457.49,3392.51,3419.95,367813304.0,381646503936.00
20210316,3424.65,3448.88,3406.17,3446.73,316668744.0,332388499456.00
20210317,3435.73,3454.06,3410.28,3445.55,280059822.0,306630459392.00
20210318,3449.64,3478.14,3449.38,3463.07,284403896.0,316529180672.00
20210319,3423.87,3439.52,3389.29,3404.66,309161718.0,339992281088.00
20210322,3406.12,3443.66,3404.23,3443.44,312559084.0,332535037952.00
20210323,3445.34,3445.42,3390.05,3411.51,326389412.0,343477157888.00
20210324,3394.13,3415.30,3362.18,3367.06,317398692.0,344800034816.00
20210325,3355.07,3382.23,3344.97,3363.59,270676091.0,290223456256.00
